#Balls,#Bullets,Score,AvgBtnFreq,AvgBallDist,RatioBalls,AvgBallDir,Intensity Match,Winning Match
2,3,8,3,-28,0.5,0.16296,0.309320353,0.513626514
2,3,8,3,-29,0.5,0.16296,0.340540788,0.422360912
2,2,8,3,-27,0.5,-0.39581,0.350245674,0.356318857
2,3,8,4,-26,0.5,-0.39581,0.350245674,0.326548051
2,3,8,3,-23,0.5,-0.39581,0.350245674,0.300698874
2,4,8,4,-21,0,-0.35398,0.350245674,0.300698874
2,3,8,4,-20,0,-0.35398,0.350245674,0.291024506
2,3,8,4,-18,0,-0.35398,0.350245674,0.291024506
2,3,8,4,-16,0.5,-0.35398,0.344065676,0.341044343
2,3,8,5,-13,0.5,-0.35398,0.340632344,0.434308908
2,4,8,4,-11,0.5,-0.35398,0.340632344,0.477019562
2,3,8,6,-6,0.5,-1.74687,0.340632344,0.476104007
2,4,8,5,3,0.5,-1.74187,0.340632344,0.476104007
2,4,8,4,16,0.5,-1.73487,0.340632344,0.476104007
2,3,8,4,26,0.5,0.40119,0.340632344,0.448835719
2,3,8,3,25,0.5,0.40119,0.33231605,0.521973327
2,4,8,2,23,0.5,0.40119,0.330149236,0.553102206
2,2,8,2,21,0.5,0.40119,0.330149236,0.566972869
2,2,8,3,18,0.5,0.13887,0.329325236,0.571810053
2,3,8,3,18,0.5,0.13887,0.329325236,0.571810053
2,2,8,5,17,0.5,0.54883,0.329325236,0.569658498
2,2,8,5,15,0.5,0.54883,0.333643605,0.554841762
2,3,8,5,11,0.5,0.54883,0.33518479,0.531983398
2,3,8,6,9,0.5,0.23169,0.353114414,0.52478103
2,3,8,5,8,1,0.23169,0.382869961,0.519135105
2,3,8,5,1,1,2.24208,0.382869961,0.519135105
2,3,8,4,-8,0,2.23808,0.399151585,0.506378368
2,2,8,4,-10,0,-0.93002,0.464308603,0.499694815
2,2,8,4,-6,0,-0.92602,0.545030061,0.498046815
2,0,8,4,-5,0,-0.70164,0.558183538,0.497192297
2,1,8,3,-2,0.5,-0.70164,0.559694205,0.481063265
2,1,8,3,1,0.5,-0.70164,0.559694205,0.428937651
3,1,8,4,4,0.666666667,-0.46776,0.559694205,0.428937651
3,2,8,3,6,0.666666667,-0.46776,0.591265603,0.41155736
3,3,8,3,10,0.666666667,-0.46776,0.617999817,0.404934843
3,3,8,3,13,0.666666667,-0.46776,0.621601001,0.403469955
3,1,8,3,13,0.666666667,-0.18321,0.622547075,0.399441511
3,2,8,4,13,0.666666667,-0.18454,0.635380108,0.456953642
3,2,8,3,15,0.666666667,-0.18654,0.640385144,0.574388867
3,2,8,3,16,0.666666667,-0.18854,0.659108249,0.730277413
3,3,8,3,17,0.666666667,-0.19088,0.659108249,0.730277413
3,2,8,4,18,0.666666667,-0.19288,0.674672689,0.744529557
3,3,8,2,19,0.666666667,-0.19521,0.675710318,0.744529557
3,3,8,2,21,0.666666667,-0.19754,0.666905728,0.754371776
3,3,8,3,22,0.666666667,-0.19988,0.659016694,0.781105991
3,2,8,3,23,0.666666667,0.22783,0.657780694,0.792779321
3,2,8,2,23,0.666666667,0.22683,0.664296396,0.79361858
3,2,8,2,22,0.666666667,0.22549,0.671224097,0.71968749
3,1,8,2,20,0.333333333,0.22349,0.676198614,0.584856716
3,2,8,3,19,0.333333333,0.22116,0.688543352,0.432782983
3,2,8,2,17,0.333333333,0.21883,0.727851192,0.149723807
3,2,8,3,15,0.333333333,0.89206,0.727851192,0.149723807
3,3,8,4,10,0.333333333,0.88706,0.727851192,0.150593585
3,3,8,4,5,0.333333333,0.88106,0.727851192,0.179311502
3,3,8,2,-2,0.333333333,0.87406,0.725104526,0.201391644
3,3,8,2,-7,0.333333333,0.86806,0.71868038,0.379726554
3,3,8,2,-12,0.333333333,0.86206,0.704000977,0.691503647
3,2,8,1,-12,0.333333333,-0.42806,0.694372387,0.771172216
3,2,8,2,-10,0.333333333,-0.42973,0.692785424,0.780648213
3,3,8,3,-7,0.333333333,-0.43206,0.692785424,0.708899197
3,1,8,3,-4,0.333333333,0.34518,0.692785424,0.708899197
3,1,8,3,-5,0.333333333,0.34384,0.697851497,0.647968993
3,1,8,3,-7,0.333333333,0.34184,0.707953124,0.565172277
3,1,8,3,-9,0.333333333,0.33951,0.707953124,0.50061037
3,2,8,3,-11,0.333333333,0.33751,0.707953124,0.447279275
3,3,8,4,-14,0.333333333,0.33518,0.707953124,0.409283731
3,2,8,4,-14,0.666666667,-0.67984,0.711767937,0.403851436
3,2,8,4,-12,0.666666667,-0.67851,0.712363048,0.409726249
3,3,8,4,-7,0.666666667,-0.67651,0.712363048,0.436017945
3,4,8,3,-3,0.333333333,-0.67417,0.712363048,0.436017945
3,5,8,3,2,0.333333333,-0.67184,0.717322306,0.326349681
3,5,8,3,7,0.333333333,-0.66951,0.717322306,0.326349681
3,4,8,3,9,0.333333333,0.53333,0.717322306,0.313516648
3,5,8,3,7,0.333333333,0.532,0.717322306,0.276757103
3,5,8,4,4,0.333333333,0.53033,0.717322306,0.310007019
3,3,8,3,1,0.333333333,1.22585,0.717322306,0.860713523
3,3,8,3,-4,0.333333333,1.11545,0.717322306,0.860713523
3,2,8,4,-6,0.333333333,-0.14559,0.714941862,0.968535417
3,2,8,3,-5,0.333333333,-0.14425,0.714941862,0.789910581
3,3,8,3,-4,0.333333333,-0.14225,0.720267342,0.21970275
3,2,8,3,-2,0.333333333,-0.55442,0.722815638,0.094317454
3,2,8,3,0,0.333333333,-0.55308,0.722815638,0.094317454
3,3,8,3,1,0.333333333,0.29834,0.722815638,0.225135044
3,2,8,3,0,0.333333333,0.297,0.722815638,0.314828944
3,2,8,3,-2,0.333333333,0.295,0.718207343,0.688192389
3,2,8,3,-4,0.333333333,0.29267,0.714911344,0.857585376
3,1,8,2,-6,0.333333333,0.29034,0.714911344,0.629490036
3,1,8,2,-8,0.666666667,0.288,0.714911344,0.629490036
3,1,8,2,-11,0.666666667,0.28567,0.714911344,0.501907407
3,3,8,2,-12,0.666666667,0.28367,0.713446455,0.484145634
3,2,8,2,-9,0.666666667,-1.1017,0.714423048,0.986739708
3,2,8,3,-4,0.666666667,-1.10004,0.70638142,0.991531114
3,3,8,3,4,0.666666667,-1.0977,0.683294168,0.993072298
3,3,8,4,11,0.666666667,-1.0957,0.525910215,0.972090823
3,3,8,3,19,0.666666667,-1.09337,0.377391888,0.503463851
3,3,8,3,26,0.666666667,-1.09137,0.377391888,0.503463851
3,2,8,2,31,0.333333333,-0.92018,0.069734794,0.50102237
3,2,8,1,35,0.333333333,-0.91884,0,0.500442518
3,4,8,1,40,0.666666667,-0.91684,0,0.498870815
3,4,8,2,47,0.666666667,-0.91451,0,0.495330668
3,3,8,2,54,0.666666667,-0.91218,0,0.460585345
1,1,9,3,0,1,0,0,0.38492996
1,1,9,2,0,1,0,0,0.374095889
1,1,9,1,0,1,0,0,0.359859004
1,1,9,0,0,1,0,0.008682516,0.349574267
1,2,9,2,0,1,0,0.008682516,0.349574267
1,2,9,3,0,1,0,0.095263527,0.462675863
1,4,9,4,0,1,0,0.1126133,0.479766228
1,4,9,4,0,1,0,0.250282296,0.494628742
1,4,9,5,0,1,0,0.302911466,0.499343852
1,4,9,4,1,1,-0.97043,0.300820948,0.505645924
1,3,9,3,4,1,-0.96743,0.263420515,0.604052858
1,4,9,4,9,1,-0.96243,0.263420515,0.604052858
1,4,9,4,15,1,-0.95543,0.260628071,0.62039552
1,5,9,4,22,1,-0.94843,0.257225257,0.636646626
1,5,9,3,28,1,-0.94243,0.248115482,0.687017426
1,5,9,3,34,1,-0.93543,0.246482742,0.708609272
1,6,9,2,41,1,-0.92843,0.246482742,0.708609272
1,5,9,2,47,1,-1.87524,0.245933409,0.710715049
1,6,9,2,55,1,-1.87124,0.245933409,0.745200964
1,6,9,2,64,1,-1.86624,0.245933409,0.767448958
1,5,9,3,77,1,-1.85924,0.245933409,0.767799921
1,4,9,3,90,1,-1.66588,0.248237556,0.765602588
1,5,9,3,98,1,-1.66088,0.259880367,0.769280068
1,4,9,3,99,1,2.24858,0.26146733,0.806909391
1,4,9,4,93,1,-1.10615,0.26146733,0.893902402
1,3,9,3,99,1,-1.10115,0.26146733,0.893902402
1,3,9,2,106,1,-1.09415,0.26146733,0.911374248
1,3,9,3,113,1,-1.08815,0.26146733,0.912854396
1,3,9,3,121,1,-1.08115,0.26146733,0.916638691
1,3,9,2,128,1,-1.07415,0.26146733,0.940778832
1,3,9,3,136,1,-1.06715,0.26146733,0.950575274
1,3,9,4,136,1,-0.79881,0.261772515,0.958311716
1,2,9,4,139,1,-0.79481,0.262993255,0.978774377
1,2,9,3,143,1,-0.78981,0.262993255,1.000015259
1,3,9,4,148,1,-0.78281,0.262993255,1.000015259
1,3,9,3,154,1,-0.77581,0.262993255,1.000015259
1,4,9,3,160,1,-0.76881,0.262993255,1.000015259
1,4,9,2,165,1,-0.76181,0.262993255,1.000015259
1,4,9,3,165,1,1.04212,0.262993255,1.000015259
1,4,9,2,159,1,1.03712,0.262993255,1.000015259
1,5,9,3,152,1,1.03012,0.262993255,1.000015259
1,5,9,2,146,1,1.02412,0.262993255,1.000015259
1,3,9,2,148,1,-0.94093,0.262993255,1.000015259
1,3,9,1,151,1,-0.93693,0.262993255,1.000015259
1,3,9,1,158,1,-0.92993,0.262993255,1.000015259
1,2,9,0,163,1,-0.12387,0.271401105,0.872096927
1,2,9,0,163,1,-0.11987,0.277520066,0.779625843
1,2,9,0,164,1,-0.11387,0.279015473,0.709570605
1,2,9,0,165,1,-0.10687,0.279015473,0.632862331
1,1,9,0,163,1,2.10886,0.279015473,0.632862331
1,1,9,0,155,1,2.10486,0.279671621,0.597796564
1,1,9,0,142,1,2.09886,0.300469985,0.572618793
1,0,9,0,127,1,2.09186,0.307885983,0.566820276
1,0,9,0,113,1,2.08486,0.309411908,0.566820276
1,0,9,1,98,1,2.07786,0.31858272,0.563127537
1,1,9,2,84,1,2.07086,0.338435011,0.549195837
1,2,9,2,69,1,2.06386,0.343287454,0.528717917
1,3,9,3,57,1,2.05786,0.343287454,0.528717917
1,3,9,3,42,1,2.05086,0.343287454,0.528717917
1,3,9,3,38,1,-1.79172,0.341029084,0.51986755
1,4,9,3,47,1,-1.78772,0.341029084,0.510574664
1,4,9,3,59,1,-1.78072,0.341029084,0.509094516
1,6,9,3,72,1,-1.77372,0.341029084,0.509094516
1,6,9,4,82,1,-1.76772,0.341029084,0.492889187
1,5,9,3,77,1,2.51468,0.341029084,0.492889187
1,5,9,2,67,1,2.51068,0.346461379,0.480498672
1,5,9,3,49,1,2.50368,0.344752342,0.478957488
1,5,9,3,42,1,-0.24495,0.346385083,0.482985931
1,5,9,2,43,1,-0.24195,0.382213813,0.48608356
1,3,9,3,40,1,1.83439,0.384624775,0.491973632
1,4,9,4,31,1,1.82939,0.385296182,0.494628742
2,1,9,3,9,1,-0.03512,0.41257973,0.494628742
2,1,9,2,9,1,-0.03312,0.419186987,0.494628742
2,1,9,2,9,1,-0.03062,0.392620624,0.49508652
2,2,9,2,9,1,-0.02712,0.306344798,0.501953185
2,3,9,2,10,1,-0.02362,0.306344798,0.501953185
2,3,9,2,10,1,-0.02062,0.306344798,0.501953185
2,2,9,3,8,1,0.427,0.304834132,0.509506516
2,2,9,3,6,1,0.4245,0.303796503,0.508667257
2,2,9,3,4,1,-0.1161,0.331095309,0.476424451
2,2,9,3,5,1,-0.1141,0.340617084,0.427228614
2,2,9,3,6,1,-0.1111,0.342402417,0.38901944
2,3,9,3,6,1,-0.1076,0.347209082,0.275948363
2,2,9,3,5,1,1.00503,0.360194708,0.156086917
2,2,9,2,2,1,1.00353,0.363216041,0.168782617
2,3,9,4,-4,0.5,1.00053,0.382320627,0.217200232
2,2,9,4,-7,0.5,-0.15519,0.382320627,0.217200232
2,2,9,4,-6,0.5,-0.15519,0.38514359,0.261131626
2,2,9,5,-5,0.5,-0.15519,0.38514359,0.261131626
2,3,9,5,-4,0.5,-0.15519,0.38514359,0.261619922
2,2,9,2,-4,0.5,-0.15519,0.388073366,0.257713553
2,2,9,2,-3,0.5,-0.15519,0.388073366,0.338694418
2,3,9,2,-2,0.5,-0.15519,0.394054994,0.433332316
2,2,9,2,8,0.5,-2.4744,0.394054994,0.483291116
2,2,9,2,18,0.5,-2.4704,0.206701865,0.493881039
2,4,9,4,35,0.5,-2.4634,0.206701865,0.493881039
2,3,9,5,50,0.5,-2.4574,0,0.493881039
2,2,9,4,64,0.5,-1.94796,0,0.499710074
2,3,9,4,70,0.5,-1.94496,0.00367748,0.514694662
2,2,9,4,82,0.5,-1.93896,0.019486068,0.521485031
1,1,10,1,0,1,0,0.019486068,0.521485031
1,1,10,1,0,1,0,0.028351695,0.539948729
1,1,10,0,0,1,0,0.032837916,0.576097903
1,2,10,1,0,1,0,0.114185003,0.592776269
1,2,10,2,0,1,0,0.198690756,0.595187231
1,1,10,2,1,1,-0.8104,0.198690756,0.595187231
1,2,10,4,5,1,-0.8054,0.175923948,0.597781304
1,3,10,4,10,1,-0.7994,0.171544542,0.615512558
1,4,10,4,15,1,-0.7924,0.18836024,0.632175665
1,4,10,4,20,1,-0.7864,0.212057863,0.636036256
1,4,10,5,25,1,-0.7804,0.241172521,0.638508255
1,3,10,3,31,1,-2.1421,0.243690298,0.64517655
1,3,10,5,40,1,-2.1381,0.233161412,0.646717734
1,4,10,4,53,1,-2.1321,0.229880673,0.647495956
1,4,10,3,68,1,-2.1251,0.229880673,0.649037141
1,3,10,3,66,1,2.06173,0.229880673,0.646351512
1,4,10,4,59,1,2.05873,0.229880673,0.610232856
1,3,10,2,45,1,2.05173,0.229880673,0.448912015
1,4,10,3,33,1,2.04573,0.229880673,0.448912015
1,4,10,3,21,1,2.03973,0.229880673,0.389812922
1,5,10,3,8,1,2.03373,0.229880673,0.347300638
1,4,10,3,-6,0,2.02673,0.229880673,0.330301828
1,5,10,4,-18,0,2.02073,0.229880673,0.317621387
1,5,10,4,-32,0,2.01373,0.229880673,0.354274117
1,5,10,4,-46,0,2.00673,0.232001709,0.376796777
1,7,10,4,-58,0,2.00073,0.233481857,0.375026704
1,5,10,4,-65,0,-1.47156,0.23381756,0.348368786
1,5,10,4,-59,0,-1.46756,0.23381756,0.348368786
1,4,10,3,-51,0,-1.46156,0.236594745,0.315210425
1,4,10,4,-40,0,-1.39346,0.234550005,0.300653096
1,3,10,3,-35,0,-1.38946,0.231330302,0.288171026
1,4,10,3,-28,0,-1.38446,0.229224525,0.284966582
1,3,10,2,-20,0,-1.37846,0.248268075,0.266762291
1,3,10,3,-18,0,0.48385,0.248268075,0.266762291
1,3,10,2,-20,0,0.47885,0.257240516,0.263634144
1,3,10,3,-23,0,0.47285,0.257240516,0.258232368
1,2,10,3,-17,0,-2.51869,0.257942442,0.29688406
1,3,10,3,-4,0,-2.51369,0.274071474,0.337748344
1,3,10,2,11,1,-2.50769,0.278023621,0.399731437
1,3,10,2,26,1,-2.50169,0.279519028,0.486663411
1,4,10,2,44,1,-2.49469,0.280434584,0.520020142
1,4,10,2,61,1,-2.48769,0.280434584,0.557954649
1,5,10,2,78,1,-2.48069,0.280434584,0.573229163
1,5,10,3,96,1,-2.47369,0.280434584,0.573229163
1,6,10,4,111,1,-2.46769,0.29259621,0.510483108
1,5,10,4,128,1,-2.46069,0.305047761,0.454634236
1,5,10,3,137,1,0.87326,0.305047761,0.401669362
1,5,10,4,133,1,0.86926,0.306665242,0.356349376
1,5,10,3,128,1,0.86326,0.306665242,0.356349376
1,4,10,2,122,1,0.85626,0.308160649,0.355632191
1,5,10,1,116,1,0.84926,0.308160649,0.368846706
1,4,10,2,109,1,0.84226,0.300515763,0.413754692
1,4,10,2,104,1,0.83626,0.278344066,0.454039125
1,4,10,2,98,1,0.82926,0.276802881,0.474791711
1,4,10,3,93,1,0.82226,0.276802881,0.4373455
1,4,10,4,87,1,0.81526,0.279091769,0.394802698
1,4,10,3,82,1,0.80926,0.279091769,0.394802698
1,3,10,2,76,1,1.55867,0.279091769,0.432615131
1,3,10,2,70,1,1.55467,0.275887326,0.462813196
1,3,10,2,62,1,1.54967,0.275887326,0.483642079
1,4,10,2,52,1,1.54267,0.256614887,0.50573748
1,4,10,2,41,1,1.53567,0.212759789,0.522202216
1,3,10,2,30,1,1.52867,0.205816828,0.526337474
1,3,10,2,19,1,1.52267,0.205816828,0.520981475
1,3,10,1,9,1,1.51567,0.213187048,0.519287698
1,2,10,1,0,1,2.47955,0.21539964,0.518127995
1,3,10,2,-7,0,2.47655,0.217947935,0.481109043
1,3,10,4,-20,0,2.47155,0.217947935,0.481109043
1,4,10,5,-34,0,2.46555,0.240684225,0.522080142
1,3,10,5,-32,0,-1.61981,0.241340373,0.583117161
1,3,10,4,-27,0,-1.61681,0.290963469,0.588991974
2,1,10,3,-8,0.5,-0.64037,0.303628651,0.574404126
2,2,10,2,-5,0.5,-0.63837,0.333643605,0.558305612
2,2,10,1,-3,0.5,-0.63637,0.359248634,0.541322062
2,2,10,1,2,1,-0.63287,0.349269082,0.523636586
2,3,10,2,5,1,-0.62987,0.319513535,0.510620441
2,3,10,2,10,1,-0.62637,0.319513535,0.510620441
2,4,10,2,15,1,-0.62287,0.319513535,0.508774071
2,4,10,2,16,1,-0.1932,0.331308939,0.494460891
2,4,10,2,17,1,-0.1907,0.337183752,0.477004303
2,3,10,2,18,1,-0.1877,0.338709677,0.471068453
2,4,10,3,20,1,-0.1842,0.338709677,0.470152898
2,3,10,2,21,1,-0.1807,0.340571306,0.47441023
2,3,10,2,22,1,-0.1772,0.340571306,0.47441023
2,5,10,3,24,1,-0.1737,0.365825373,0.474837489
2,5,10,2,25,1,-0.1702,0.371135594,0.491332743
2,5,10,2,26,1,-0.1667,0.380932035,0.521317179
2,5,10,4,27,1,-0.1632,0.385250404,0.534440138
2,5,10,4,28,1,-0.1597,0.385891293,0.524277474
2,5,10,4,29,1,-0.1562,0.385891293,0.488433485
2,6,10,5,30,1,-0.1527,0.385891293,0.403927732
2,5,10,4,28,1,1.28077,0.385891293,0.310876797
2,6,10,2,23,1,1.27877,0.385891293,0.310876797
2,4,10,2,16,1,1.27577,0.385891293,0.307794427
2,2,10,1,13,1,0.89794,0.385891293,0.323328349
2,2,10,1,9,1,0.89594,0.385891293,0.356715598
2,2,10,2,4,1,0.89294,0.385891293,0.359935301
2,2,10,2,-3,0.5,0.88944,0.385891293,0.334116642
2,2,10,2,-9,0.5,0.88594,0.385891293,0.321481979
2,2,10,3,-10,0.5,0.11555,0.385891293,0.316812647
2,2,10,2,-10,0.5,0.11555,0.385891293,0.307489242
2,1,10,2,-14,0.5,1.71954,0.385891293,0.307489242
2,1,10,2,-22,0.5,1.71554,0.38901944,0.273888363
2,3,10,3,-34,0,1.70854,0.403424177,0.238166448
2,3,10,3,-44,0,1.70254,0.406521805,0.230170598
2,3,10,3,-56,0,1.69554,0.406521805,0.202963347
2,4,10,3,-66,0,1.68954,0,0.5
2,3,10,3,-74,0,1.58453,0,0.5
2,4,10,3,-81,0,1.58053,0,0.5
2,4,10,3,-90,0,1.57453,0,0.497695853
2,4,10,3,-100,0,1.56853,0,0.490203558
2,3,10,2,-111,0,1.56153,0,0.488616596
2,3,10,2,-121,0,1.55453,0,0.487044893
2,3,10,2,-130,0,1.68258,0,0.480193487
2,2,10,2,-136,0,0.31657,0,0.470732749
2,2,10,2,-138,0,0.31657,0,0.46498001
1,0,0,0,0,1,0,0,0.45904416
1,0,0,0,0,1,0,0,0.451460311
1,0,0,0,0,1,0,0,0.450590533
1,0,0,0,0,1,0,0,0.450590533
1,0,0,0,0,1,0,0,0.460341197
1,0,0,0,0,1,0,0,0.461989196
1,1,0,1,0,1,0,0,0.443510239
1,2,0,1,0,1,0,0,0.420636616
1,2,0,1,0,1,0,0,0.38412122
1,2,0,1,0,1,0,0,0.369487594
1,0,0,1,-1,0,1.36632,0,0.420285653
1,0,0,0,-8,0,1.36132,0,0.505478072
1,1,0,1,-16,0,1.35532,0,0.527512436
1,1,0,1,-26,0,1.34832,0,0.532609027
1,0,0,2,-31,0,-1.28579,0,0.539216285
1,0,0,2,-26,0,-1.28179,0,0.55630665
1,0,0,2,-18,0,-1.27579,0,0.563737907
1,0,0,1,-11,0,-1.26979,0,0.564851833
1,1,0,3,-2,0,-1.26279,0,0.556138798
1,1,0,2,7,1,-1.25579,0,0.539002655
1,1,0,2,14,1,-1.24979,0,0.517212439
1,1,0,2,22,1,-1.24379,0.006454665,0.491576891
1,1,0,2,29,1,-1.23779,0.007934812,0.481414228
1,1,0,0,38,1,-1.23079,0.00900296,0.478530229
1,1,0,1,45,1,-1.22479,0.00900296,0.468169195
1,1,0,1,54,1,-1.21779,0.00900296,0.458876308
1,2,0,2,61,1,-1.21179,0.006317331,0.457380902
1,3,0,2,70,1,-1.20479,0.002578814,0.463286233
1,2,0,2,78,1,1.17833,0,0.480086673
1,2,0,1,73,1,1.17433,0,0.487945189
1,2,0,1,67,1,1.16933,0,0.480239265
1,1,0,0,59,1,1.16233,0,0.466963713
1,1,0,0,51,1,1.15533,0,0.445875423
1,1,0,0,44,1,1.14933,0,0.418973357
1,1,0,1,37,1,1.14333,0,0.397076327
1,1,0,2,28,1,1.13633,0,0.370891446
1,1,0,2,20,1,1.12933,0,0.366664632
1,1,0,3,12,1,1.12233,0,0.36610004
1,3,0,4,6,1,1.11633,0,0.36610004
1,2,0,3,-2,0,1.10933,0,0.36610004
1,2,0,2,-9,0,1.10333,0,0.36610004
1,2,0,2,-15,0,1.09733,0,0.36610004
1,2,0,1,-23,0,1.09033,0,0.36610004
1,2,0,0,-29,0,1.08433,0,0.365108188
1,3,0,2,-37,0,1.07733,0,0.364528336
1,3,0,2,-45,0,1.07033,0,0.364528336
1,3,0,2,-52,0,1.06333,0,0.364528336
1,3,0,2,-59,0,1.05633,0,0.364528336
1,3,0,3,-67,0,1.04933,0,0.364528336
1,4,0,2,-74,0,1.04233,0,0.387936033
1,3,0,2,-79,0,-0.79233,0,0.407467879
1,1,0,2,-75,0,-0.78833,0,0.409009064
1,1,0,2,-71,0,-0.78233,0,0.409421064
1,2,0,1,-65,0,-0.77533,0,0.410992767
1,2,0,1,-61,0,-0.76933,0,0.414563433
1,3,0,2,-56,0,-0.76333,0,0.424298837
1,3,0,2,-51,0,-0.75633,0,0.441816462
1,1,0,2,-46,0,-0.96026,0,0.458937346
1,1,0,3,-42,0,-0.95626,0,0.46395764
1,2,0,3,-37,0,-0.95126,0,0.465529344
1,2,0,2,-32,0,-0.94526,0,0.465529344
1,2,0,2,-26,0,-0.93926,0,0.467009491
1,2,0,2,-19,0,-0.93226,0,0.467986084
1,3,0,1,-14,0,-0.92626,0,0.469466231
1,4,0,2,-7,0,-0.91926,0,0.471785638
1,4,0,2,-2,0,-0.91326,0.011139256,0.471785638
1,3,0,2,4,1,-0.90626,0.018814661,0.467619861
1,3,0,2,10,1,-0.90026,0.02865688,0.460264901
1,3,0,2,15,1,-0.89426,0.034958953,0.452070681
1,3,0,0,21,1,-0.88826,0.034958953,0.452070681
1,5,0,1,27,1,-0.88126,0.062791833,0.425382244
1,5,0,2,32,1,-0.87526,0.065187536,0.409039583
1,4,0,2,38,1,-0.86826,0.067827387,0.40601825
1,4,0,2,43,1,-0.86226,0.068361461,0.40601825
2,4,0,2,25,1,-0.42763,0.068361461,0.40601825
2,4,0,1,28,1,-0.42413,0.118610187,0.42075869
2,3,0,0,30,1,-0.42113,0.127292703,0.42075869
2,2,0,0,33,1,-0.41763,0.128879666,0.42075869
2,2,0,1,36,1,-0.41413,0.139316996,0.430433058
2,3,0,2,39,1,-0.41113,0.161824396,0.44247261
2,3,0,3,41,1,-0.40763,0.162587359,0.456038087
2,3,0,3,45,1,-0.40413,0.162343211,0.471785638
2,2,0,4,48,1,-0.40063,0.158009583,0.485213782
2,1,0,3,50,1,-0.39763,0.158009583,0.49017304
2,1,0,2,52,1,-0.39463,0.156331065,0.498031556
2,3,0,2,55,1,-0.39113,0.156331065,0.500656148
2,3,0,2,58,1,-0.38763,0.156331065,0.496475112
2,3,0,1,60,1,-0.38463,0.158375805,0.487762078
2,2,0,1,63,1,-1.09413,0.158177435,0.481398968
2,3,0,1,68,1,-1.09013,0.158101138,0.501327555
2,3,0,1,69,1,-0.05693,0.156605731,0.525238807
2,3,0,2,69,1,-0.05693,0.156559954,0.570345164
2,3,0,2,70,1,-0.05693,0.156559954,0.619556261
2,2,0,2,70,1,-0.05693,0.156559954,0.634540849
2,2,0,2,70,1,-0.05693,0.156559954,0.640430921
2,1,0,1,71,1,0.10466,0.155049287,0.641956847
2,1,0,0,70,1,0.10466,0.155049287,0.650456252
2,1,0,0,70,1,0.10466,0.156666768,0.671239357
2,1,0,0,68,1,0.10466,0.161641285,0.693624683
2,1,0,1,68,1,0.10466,0.164098025,0.701437422
2,1,0,1,67,1,0.10466,0.164769433,0.710516678
2,1,0,1,66,1,0.10466,0.164769433,0.710516678
2,1,0,1,65,1,0.10466,0.164769433,0.715918455
2,1,0,1,65,1,0.10466,0.1609241,0.715918455
2,1,0,0,64,1,0.10466,0.169713431,0.717566454
2,1,0,1,63,1,0.10466,0.192556536,0.728598895
2,2,0,2,63,0.5,0.10466,0.195074313,0.746299631
2,2,0,2,62,0.5,0.1941,0.195074313,0.76944792
2,2,0,2,61,0.5,0.1941,0.151646474,0.955412458
2,2,0,2,60,0.5,0.1941,0,0.710425123
2,1,0,1,62,0.5,-0.78366,0,0.505615406
2,2,0,1,65,0.5,-0.77966,0,0.472472304
2,2,0,1,70,0.5,-0.77366,0,0.479354228
2,2,0,1,75,0.5,-0.76666,0,0.482757042
2,2,0,2,81,0.5,-0.75966,0,0.483169042
2,3,0,3,85,0.5,-0.75366,0,0.484221931
2,3,0,2,90,1,-0.74666,0,0.48464919
2,3,0,2,96,1,-0.73966,0,0.48464919
1,1,1,2,0,1,0,0,0.48464919
1,1,1,1,0,1,0,0,0.48464919
1,1,1,0,0,1,0,0,0.48464919
1,1,1,0,0,1,0,0,0.48464919
1,1,1,0,0,1,0,0,0.504242073
1,1,1,0,0,1,0,0,0.522629475
1,1,1,0,0,1,0,0,0.525925474
1,1,1,0,0,1,0,0,0.513992737
1,1,1,0,0,1,0,0,0.515701773
1,1,1,1,0,1,0,0,0.606860561
1,2,1,1,0,1,0,0,0.64065981
1,3,1,2,0,1,0,0,0.631321146
1,2,1,2,0,1,0,0,0.594210639
1,1,1,2,-4,0,1.46487,0,0.585283975
1,1,1,1,-12,0,1.45987,0,0.585283975
1,0,1,1,-10,0,-0.93938,0,0.59213538
1,0,1,1,-7,0,-0.93538,0,0.59910886
1,1,1,2,-1,0,-0.92938,0,0.601519822
1,1,1,2,5,1,-0.92238,0,0.601519822
1,1,1,2,11,1,-0.91638,0,0.601519822
1,1,1,2,17,1,-0.90938,0,0.602191229
1,2,1,3,23,1,-0.90338,0,0.602191229
1,2,1,2,29,1,-0.89638,0,0.606204413
1,2,1,2,35,1,-0.88938,0,0.61507004
1,2,1,2,42,1,-0.88238,0,0.621234779
1,2,1,2,47,1,-0.87638,0,0.627384259
1,1,1,0,52,1,-1.27112,0,0.634357738
1,1,1,0,55,1,-1.26812,0,0.637470626
1,2,1,0,63,1,-1.26212,0,0.637470626
1,2,1,0,72,1,-1.25512,0,0.637470626
1,0,1,1,74,1,0.79028,0,0.637470626
1,1,1,2,71,1,0.78628,0.008819849,0.633732109
1,1,1,2,66,1,0.78028,0.026169622,0.626956999
1,1,1,2,61,1,0.77328,0.051347392,0.611972411
1,1,1,2,55,1,0.76628,0.061281167,0.571581164
1,1,1,1,50,1,0.75928,0.062822352,0.542023988
1,1,1,0,45,1,0.75328,0.075197607,0.527497177
1,2,1,2,41,1,0.74728,0.097186193,0.524048585
1,2,1,2,36,1,0.74128,0.098666341,0.52436903
